"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds"
"2020-06-09","LAD","5","Dirt","Swiftown Miss"," 2 ","2","6-5"
"2020-06-09","LAD","5","Dirt","Promise Tender"," 3 ","3","15-1"
"2020-06-09","LAD","5","Dirt","Callmeonmycellfone"," 4 ","4","3-1"
"2020-06-09","LAD","5","Dirt","Cherry Twist"," 5 ","5","6-1"
"2020-06-09","LAD","5","Dirt","Carson's Prospect"," 6 ","6","12-1"
"2020-06-09","LAD","6","Turf","Take Charge Taylor"," 1 ","1","15-1"
"2020-06-09","LAD","6","Turf","City Gone Country"," 2 ","2","5-1"
"2020-06-09","LAD","6","Turf","Get One More"," 3 ","3","7-2"
"2020-06-09","LAD","6","Turf","Verity Jane"," 4 ","4","6-1"
"2020-06-09","LAD","6","Turf","Kiss Me Lily"," 5 ","5","20-1"
"2020-06-09","LAD","6","Turf","Just for Casey"," 6 ","6","7-2"
"2020-06-09","LAD","6","Turf","Iyatta"," 7 ","7","10-1"
"2020-06-09","LAD","6","Turf","Navy Regatta"," 8 ","8","3-1"
"2020-06-09","LAD","6","Turf","Imajimmycreed"," 9 ","9","12-1"
"2020-06-09","LAD","7","Dirt","Forestdungone"," 1 ","1","9-5"
"2020-06-09","LAD","7","Dirt","Binding"," 2 ","2","6-1"
"2020-06-09","LAD","7","Dirt","Spring Rodeo"," 3 ","3","20-1"
"2020-06-09","LAD","7","Dirt","Joemo"," 4 ","4","8-1"
"2020-06-09","LAD","7","Dirt","Captain Tyree"," 5 ","5","5-2"
"2020-06-09","LAD","7","Dirt","Rahfees Man"," 6 ","6","8-1"
"2020-06-09","LAD","7","Dirt","Mediamaker"," 7 ","7","6-1"
"2020-06-09","LAD","7","Dirt","Landing Man"," 8 ","8","12-1"
"2020-06-09","LS","1","Turf","The Devils Back"," 1 ","1","20-1"
"2020-06-09","LS","1","Turf","Bottle Shock"," 2 ","2","5-2"
"2020-06-09","LS","1","Turf","Sournois"," 3 ","3","10-1"
"2020-06-09","LS","1","Turf","Archarch Tale"," 4 ","4","20-1"
"2020-06-09","LS","1","Turf","Harlequin"," 5 ","5","12-1"
"2020-06-09","LS","1","Turf","Maintainance Matt"," 6 ","6","15-1"
"2020-06-09","LS","1","Turf","Jeggyjeggy"," 7 ","7","12-1"
"2020-06-09","LS","1","Turf","Augustus Maximus"," 8 ","8","15-1"
"2020-06-09","LS","1","Turf","Morhawk"," 9 ","9","8-5"
"2020-06-09","LS","1","Turf","Cosmic Halo","10 ","10","6-1"
"2020-06-09","LS","2","Dirt","Flexati","1  ","3","5-1"
"2020-06-09","LS","2","Dirt","Mr Dixie Cup","1A ","9","5-1"
"2020-06-09","LS","2","Dirt","Just Ask Joel","2  ","1","4-1"
"2020-06-09","LS","2","Dirt","Hunk of a Hit","3  ","2","30-1"
"2020-06-09","LS","2","Dirt","Answer in the Wind"," 4 ","4","12-1"
"2020-06-09","LS","2","Dirt","Final Deception"," 5 ","5","30-1"
"2020-06-09","LS","2","Dirt","Unwanted Intruder"," 6 ","6","20-1"
"2020-06-09","LS","2","Dirt","Majestic Day"," 7 ","7","5-2"
"2020-06-09","LS","2","Dirt","Crazy Legs Hirsch"," 8 ","8","15-1"
"2020-06-09","LS","2","Dirt","Bandy's Map","9  ","10","3-1"
"2020-06-09","LS","2","Dirt","Say When","10 ","11","20-1"
"2020-06-09","LS","2","Dirt","Midnight Revolt","11 ","12","12-1"
"2020-06-09","LS","3","Dirt","Astrology Bling","1  ","1","5-2"
"2020-06-09","LS","3","Dirt","Bluegrass Dixie","1A ","3","5-2"
"2020-06-09","LS","3","Dirt","Outsmarted"," 2 ","2","12-1"
"2020-06-09","LS","3","Dirt","Triple Account","3  ","4","7-2"
"2020-06-09","LS","3","Dirt","Sweet Tomatoe Pie","4  ","5","4-1"
"2020-06-09","LS","3","Dirt","Witt Nine","5  ","6","9-2"
"2020-06-09","LS","3","Dirt","Paddle Wheel","6  ","7","3-1"
"2020-06-09","LS","3","Dirt","Chamisa","7  ","8","30-1"
"2020-06-09","LS","3","Dirt","Cash On Fire","8  ","9","20-1"
"2020-06-09","LS","4","Dirt","Moro Charlie"," 1 ","1","2-1"
"2020-06-09","LS","4","Dirt","Paw's Salty Pepper"," 2 ","2","4-1"
"2020-06-09","LS","4","Dirt","Truly Bling"," 3 ","3","12-1"
"2020-06-09","LS","4","Dirt","My Texas Chrome"," 4 ","4","8-1"
"2020-06-09","LS","4","Dirt","Ima Real Deal"," 5 ","5","5-2"
"2020-06-09","LS","4","Dirt","Betabearly"," 6 ","6","20-1"
"2020-06-09","LS","4","Dirt","Uptown Bling"," 7 ","7","10-1"
"2020-06-09","LS","4","Dirt","Thrift Shop"," 8 ","8","20-1"
"2020-06-09","LS","5","Turf","Elle's Town"," 1 ","1","2-1"
"2020-06-09","LS","5","Turf","Goodnight Song"," 2 ","2","20-1"
"2020-06-09","LS","5","Turf","Ijustwantahavefun"," 3 ","3","20-1"
"2020-06-09","LS","5","Turf","Breeze Rider"," 4 ","4","5-2"
"2020-06-09","LS","5","Turf","Herbs Love"," 5 ","5","12-1"
"2020-06-09","LS","5","Turf","Freedom Passage"," 6 ","6","15-1"
"2020-06-09","LS","5","Turf","Valentines Day"," 7 ","7","5-1"
"2020-06-09","LS","5","Turf","Just Leave"," 8 ","8","12-1"
"2020-06-09","LS","5","Turf","Chikara"," 9 ","9","9-2"
"2020-06-09","LS","6","Dirt","Bandit Swanson"," 1 ","1","9-5"
"2020-06-09","LS","6","Dirt","Cascade King"," 2 ","2","20-1"
"2020-06-09","LS","6","Dirt","Internet Express"," 3 ","3","30-1"
"2020-06-09","LS","6","Dirt","Fortune Ticket"," 4 ","4","6-1"
"2020-06-09","LS","6","Dirt","Hard Candy"," 5 ","5","6-1"
"2020-06-09","LS","6","Dirt","Southern Phantom"," 6 ","6","9-2"
"2020-06-09","LS","6","Dirt","High Priority"," 7 ","7","5-1"
"2020-06-09","LS","6","Dirt","Midnight Patriot"," 8 ","8","5-1"
"2020-06-09","LS","7","Dirt","Aqwaam","1  ","6","8-5"
"2020-06-09","LS","7","Dirt","Starship Zeus","1A ","9","8-5"
"2020-06-09","LS","7","Dirt","Defender","2  ","1","9-2"
"2020-06-09","LS","7","Dirt","Preferito Da Barbi","3  ","2","30-1"
"2020-06-09","LS","7","Dirt","Gunnerscelesticman","4  ","3","20-1"
"2020-06-09","LS","7","Dirt","Vice Versa","5  ","4","8-1"
"2020-06-09","LS","7","Dirt","Broadway d'Oro","6  ","5","20-1"
"2020-06-09","LS","7","Dirt","Unbroken Song"," 7 ","7","15-1"
"2020-06-09","LS","7","Dirt","Flatout Winner"," 8 ","8","8-1"
"2020-06-09","LS","7","Dirt","Praetorian","9  ","10","3-1"
"2020-06-09","LS","7","Dirt","Potomac","10 ","11","12-1"
"2020-06-09","LS","8","Dirt","Uncorked Humor","1  ","4","8-1"
"2020-06-09","LS","8","Dirt","Three Time Charmer","1A ","7","8-1"
"2020-06-09","LS","8","Dirt","Liljoe","2  ","9","8-1"
"2020-06-09","LS","8","Dirt","My True Reward","2B ","10","8-1"
"2020-06-09","LS","8","Dirt","Kasilof","3  ","1","7-2"
"2020-06-09","LS","8","Dirt","G. C. Crackerjack","4  ","2","30-1"
"2020-06-09","LS","8","Dirt","All Bizness","5  ","3","6-1"
"2020-06-09","LS","8","Dirt","Bravura Creek","6  ","5","5-1"
"2020-06-09","LS","8","Dirt","Ears a Winner","7  ","6","30-1"
"2020-06-09","LS","8","Dirt","Aleutian Harbour"," 8 ","8","12-1"
"2020-06-09","LS","8","Dirt","Young Hendrick","9  ","11","3-1"
"2020-06-09","LS","8","Dirt","Tres Chiflados","10 ","12","12-1"
"2020-06-09","LS","9","Turf","Tumbling Sky"," 1 ","1","3-1"
"2020-06-09","LS","9","Turf","Heritage Park"," 2 ","2","12-1"
"2020-06-09","LS","9","Turf","November Mike"," 3 ","3","20-1"
"2020-06-09","LS","9","Turf","Papa Rizzo"," 4 ","4","15-1"
"2020-06-09","LS","9","Turf","Beta Lake"," 5 ","5","9-2"
"2020-06-09","LS","9","Turf","Tale of a Storm"," 6 ","6","20-1"
"2020-06-09","LS","9","Turf","Valid Thor"," 7 ","7","20-1"
"2020-06-09","LS","9","Turf","Tigerbeach"," 8 ","8","7-5"
"2020-06-09","LS","9","Turf","Bob's Bad Boy"," 9 ","9","8-1"
"2020-06-09","LS","9","Turf","Scarlettsblackjack","10 ","10","2-1"
"2020-06-09","LS","10","Dirt","Warrior's Kid"," 1 ","1","6-1"
"2020-06-09","LS","10","Dirt","Air Power"," 2 ","2","30-1"
"2020-06-09","LS","10","Dirt","The Red Dude"," 3 ","3","2-1"
"2020-06-09","LS","10","Dirt","Bogey"," 4 ","4","20-1"
"2020-06-09","LS","10","Dirt","Stupify"," 5 ","5","4-1"
"2020-06-09","LS","10","Dirt","R Fast Life"," 6 ","6","8-1"
"2020-06-09","LS","10","Dirt","Poderoso Equs"," 7 ","7","5-1"
"2020-06-09","LS","10","Dirt","Its Five Somewhere"," 8 ","8","12-1"
"2020-06-09","LS","10","Dirt","Railroader"," 9 ","9","30-1"
"2020-06-09","LS","10","Dirt","Divine Favor","10 ","10","10-1"
"2020-06-09","LS","10","Dirt","All Shacked Up","11 ","11","15-1"
"2020-06-09","LS","10","Dirt","Demands Attention","12 ","12","50-1"
"2020-06-09","LS","10","Dirt","El Venue","13 ","13","20-1"
"2020-06-09","LS","10","Dirt","Zmor Aristocat","14 ","14","50-1"
"2020-06-09","MNR","1","Dirt","Quiche"," 1 ","1","3-1"
"2020-06-09","MNR","1","Dirt","Pam's Avery Rose"," 2 ","2","8-1"
"2020-06-09","MNR","1","Dirt","Osmi Slew"," 3 ","3","12-1"
"2020-06-09","MNR","1","Dirt","Strikeitortapit"," 4 ","4","8-1"
"2020-06-09","MNR","1","Dirt","Baytown Jaxx"," 5 ","5","7-2"
"2020-06-09","MNR","1","Dirt","Baytown Emmalee"," 6 ","6","8-1"
"2020-06-09","MNR","1","Dirt","Secondbreakfast"," 7 ","7","8-1"
"2020-06-09","MNR","1","Dirt","Crown and Coke"," 8 ","8","6-1"
"2020-06-09","MNR","1","Dirt","Pinch Mine"," 9 ","9","6-1"
"2020-06-09","MNR","2","Turf","Machen of the Hill"," 1 ","1","30-1"
"2020-06-09","MNR","2","Turf","My Brother Steve"," 2 ","2","12-1"
"2020-06-09","MNR","2","Turf","Lil Pistola"," 3 ","3","15-1"
"2020-06-09","MNR","2","Turf","Duplicator"," 4 ","4","5-1"
"2020-06-09","MNR","2","Turf","Jail Time"," 5 ","5","8-1"
"2020-06-09","MNR","2","Turf","Rum On the Rocks"," 6 ","6","6-1"
"2020-06-09","MNR","2","Turf","Our Golden Boy"," 7 ","7","50-1"
"2020-06-09","MNR","2","Turf","Get Some Mo"," 8 ","8","4-1"
"2020-06-09","MNR","2","Turf","Regal Cross"," 9 ","9","15-1"
"2020-06-09","MNR","2","Turf","Mutashabeh","10 ","10","7-5"
"2020-06-09","MNR","3","Dirt","Alexandra Kay","   ","99",""
"2020-06-09","MNR","3","Dirt","Blueberry Shine"," 1 ","1","5-1"
"2020-06-09","MNR","3","Dirt","Prestons Princess"," 2 ","2","8-1"
"2020-06-09","MNR","3","Dirt","Dulce de Leche"," 3 ","3","20-1"
"2020-06-09","MNR","3","Dirt","Poquito Rose"," 4 ","4","5-1"
"2020-06-09","MNR","3","Dirt","Lady Kim"," 5 ","5","6-1"
"2020-06-09","MNR","3","Dirt","Roman Around"," 6 ","6","9-2"
"2020-06-09","MNR","3","Dirt","Cat Lak","7  ","7","8-1"
"2020-06-09","MNR","3","Dirt","Secret Trick","8  ","8","2-1"
"2020-06-09","MNR","4","Dirt","Hard Way Winner","   ","99",""
"2020-06-09","MNR","4","Dirt","Tepu War","   ","99",""
"2020-06-09","MNR","4","Dirt","Flying Frank","   ","99",""
"2020-06-09","MNR","4","Dirt","Freedonia","   ","99",""
"2020-06-09","MNR","4","Dirt","Total Futbol"," 1 ","1","12-1"
"2020-06-09","MNR","4","Dirt","Gunther Report","2  ","2","12-1"
"2020-06-09","MNR","4","Dirt","Armed Escort","3  ","3","20-1"
"2020-06-09","MNR","4","Dirt","Binder","4  ","4","5-1"
"2020-06-09","MNR","4","Dirt","Vinny Boy","5  ","5","4-1"
"2020-06-09","MNR","4","Dirt","Muntij","6  ","6","6-1"
"2020-06-09","MNR","4","Dirt","Whiskey Sour","7  ","7","8-1"
"2020-06-09","MNR","4","Dirt","Silent Sting","8  ","8","6-1"
"2020-06-09","MNR","4","Dirt","Big Game Bob","9  ","9","5-2"
"2020-06-09","MNR","4","Dirt","Backlash","10 ","10","20-1"
"2020-06-09","MNR","5","Dirt","Artavia"," 1 ","1","10-1"
"2020-06-09","MNR","5","Dirt","Key Cheyne"," 2 ","2","10-1"
"2020-06-09","MNR","5","Dirt","Charitable"," 3 ","3","4-1"
"2020-06-09","MNR","5","Dirt","Heat Road"," 4 ","4","7-2"
"2020-06-09","MNR","5","Dirt","Gran Chief"," 5 ","5","5-1"
"2020-06-09","MNR","5","Dirt","Forest Blue"," 6 ","6","2-1"
"2020-06-09","MNR","5","Dirt","Chosen Heir"," 7 ","7","10-1"
"2020-06-09","MNR","5","Dirt","Overcriticized"," 8 ","8","12-1"
"2020-06-09","MNR","6","Dirt","Aziforcast","   ","99",""
"2020-06-09","MNR","6","Dirt","Thirsty Gal","   ","99",""
"2020-06-09","MNR","6","Dirt","Wee Monie Creek","   ","99",""
"2020-06-09","MNR","6","Dirt","Tough Old Bird"," 1 ","1","8-1"
"2020-06-09","MNR","6","Dirt","Miss Surprise"," 2 ","2","5-2"
"2020-06-09","MNR","6","Dirt","Best Dressed"," 3 ","3","12-1"
"2020-06-09","MNR","6","Dirt","Sweet Tweet"," 4 ","4","5-1"
"2020-06-09","MNR","6","Dirt","Go Placidly"," 5 ","5","10-1"
"2020-06-09","MNR","6","Dirt","Flash Me Not"," 6 ","6","8-1"
"2020-06-09","MNR","6","Dirt","Candy Lou"," 7 ","7","12-1"
"2020-06-09","MNR","6","Dirt","Shesa Bad Bad Girl"," 8 ","8","8-1"
"2020-06-09","MNR","6","Dirt","Funny Slam"," 9 ","9","20-1"
"2020-06-09","MNR","6","Dirt","Danzig Rainbow","10 ","10","7-2"
"2020-06-09","MNR","7","Dirt","Selling Out"," 1 ","1","6-1"
"2020-06-09","MNR","7","Dirt","Horse Fly"," 2 ","2","15-1"
"2020-06-09","MNR","7","Dirt","U S Marshal"," 3 ","3","7-2"
"2020-06-09","MNR","7","Dirt","Thorpe d'Oro"," 4 ","4","5-1"
"2020-06-09","MNR","7","Dirt","Palladium"," 5 ","5","5-2"
"2020-06-09","MNR","7","Dirt","Bold Chrome"," 6 ","6","9-2"
"2020-06-09","MNR","7","Dirt","Hero of Haven"," 7 ","7","4-1"
"2020-06-09","MNR","8","Dirt","Vaulted Son","   ","99",""
"2020-06-09","MNR","8","Dirt","Starship Thor","   ","99",""
"2020-06-09","MNR","8","Dirt","Posse Dreamin"," 1 ","1","5-2"
"2020-06-09","MNR","8","Dirt","Bedtime for Bonzo"," 2 ","2","6-1"
"2020-06-09","MNR","8","Dirt","Abie"," 3 ","3","12-1"
"2020-06-09","MNR","8","Dirt","House of Prayer"," 4 ","4","6-1"
"2020-06-09","MNR","8","Dirt","American Cotton"," 5 ","5","3-1"
"2020-06-09","MNR","8","Dirt","Forced Motion"," 6 ","6","6-1"
"2020-06-09","MNR","8","Dirt","Basic Hero"," 7 ","7","12-1"
"2020-06-09","MNR","8","Dirt","Out At Eight"," 8 ","8","15-1"
"2020-06-09","MNR","8","Dirt","Bird Call"," 9 ","9","20-1"
"2020-06-09","MNR","8","Dirt","Mister Europa","10 ","10","15-1"
"2020-06-09","TDN","1","Dirt","Fancy Pants"," 1 ","1","6-1"
"2020-06-09","TDN","1","Dirt","Anita Marie"," 2 ","2","3-1"
"2020-06-09","TDN","1","Dirt","Cascabria"," 3 ","3","12-1"
"2020-06-09","TDN","1","Dirt","Stellar Trick"," 4 ","4","10-1"
"2020-06-09","TDN","1","Dirt","Kennedie Sky"," 5 ","5","6-1"
"2020-06-09","TDN","1","Dirt","Flashy Patch"," 6 ","6","9-2"
"2020-06-09","TDN","1","Dirt","Tiger Lisa"," 7 ","7","7-2"
"2020-06-09","TDN","1","Dirt","Prado's Trust"," 8 ","8","8-1"
"2020-06-09","TDN","2","Dirt","Turkicanus Freak"," 1 ","1","9-2"
"2020-06-09","TDN","2","Dirt","Better Vibes"," 2 ","2","6-1"
"2020-06-09","TDN","2","Dirt","Aunt Peg"," 3 ","3","7-2"
"2020-06-09","TDN","2","Dirt","Cosi Momosi"," 4 ","4","3-1"
"2020-06-09","TDN","2","Dirt","Lil H"," 5 ","5","5-2"
"2020-06-09","TDN","2","Dirt","Golden Rubies"," 6 ","6","8-1"
"2020-06-09","TDN","3","Dirt","Garden Quality"," 1 ","1","7-2"
"2020-06-09","TDN","3","Dirt","Chasing the Stars"," 2 ","2","9-2"
"2020-06-09","TDN","3","Dirt","Squeegee"," 3 ","3","5-2"
"2020-06-09","TDN","3","Dirt","Mistbinder"," 4 ","4","8-1"
"2020-06-09","TDN","3","Dirt","Water Moccasin"," 5 ","5","3-1"
"2020-06-09","TDN","3","Dirt","Spanish Armada"," 6 ","6","6-1"
"2020-06-09","TDN","4","Dirt","Quick Cowboy"," 1 ","1","6-1"
"2020-06-09","TDN","4","Dirt","Thunder Kid"," 2 ","2","7-2"
"2020-06-09","TDN","4","Dirt","Leopoldo"," 3 ","3","8-1"
"2020-06-09","TDN","4","Dirt","Zeke the Streak"," 4 ","4","6-1"
"2020-06-09","TDN","4","Dirt","Loveatturkeyclub"," 5 ","5","10-1"
"2020-06-09","TDN","4","Dirt","Dantu"," 6 ","6","3-1"
"2020-06-09","TDN","4","Dirt","Las Ana"," 7 ","7","5-2"
"2020-06-09","TDN","5","Dirt","Stephanie's Faith"," 1 ","1","8-1"
"2020-06-09","TDN","5","Dirt","I Fly First Class"," 2 ","2","15-1"
"2020-06-09","TDN","5","Dirt","Black Butte"," 3 ","3","6-1"
"2020-06-09","TDN","5","Dirt","Queena Esther"," 4 ","4","12-1"
"2020-06-09","TDN","5","Dirt","Miss Laura Lou"," 5 ","5","6-1"
"2020-06-09","TDN","5","Dirt","Hasty Lady"," 6 ","6","7-2"
"2020-06-09","TDN","5","Dirt","Pink Pajamas"," 7 ","7","10-1"
"2020-06-09","TDN","5","Dirt","Arrowsphere"," 8 ","8","3-1"
"2020-06-09","TDN","5","Dirt","Dream Fever"," 9 ","9","9-2"
"2020-06-09","TDN","6","Dirt","Madeye","1  ","1","8-1"
"2020-06-09","TDN","6","Dirt","Beautiful Game","1A ","5","8-1"
"2020-06-09","TDN","6","Dirt","Leombruno"," 2 ","2","5-2"
"2020-06-09","TDN","6","Dirt","Alex the Dude"," 3 ","3","9-2"
"2020-06-09","TDN","6","Dirt","Soul of Discretion"," 4 ","4","6-1"
"2020-06-09","TDN","6","Dirt","Spectacular Road","5  ","6","3-1"
"2020-06-09","TDN","6","Dirt","Daringly Bold","6  ","7","7-2"
"2020-06-09","TDN","7","Dirt","Last Drop of Wine","1  ","3","9-2"
"2020-06-09","TDN","7","Dirt","Johnny U","1A ","5","9-2"
"2020-06-09","TDN","7","Dirt","Don't Text N Drive","2  ","1","6-1"
"2020-06-09","TDN","7","Dirt","Liberate","3  ","2","5-2"
"2020-06-09","TDN","7","Dirt","Jack Be Fast"," 4 ","4","3-1"
"2020-06-09","TDN","7","Dirt","Zeroed In","5  ","6","8-1"
"2020-06-09","TDN","7","Dirt","Candy Exchange","6  ","7","7-2"
"2020-06-09","TDN","8","Dirt","Myositis Mystique"," 1 ","1","3-1"
"2020-06-09","TDN","8","Dirt","Create an Edge"," 2 ","2","10-1"
"2020-06-09","TDN","8","Dirt","Accolades Galore"," 3 ","3","8-1"
"2020-06-09","TDN","8","Dirt","Trace"," 4 ","4","6-1"
"2020-06-09","TDN","8","Dirt","Backsplash"," 5 ","5","9-2"
"2020-06-09","TDN","8","Dirt","Cipherin' Sue"," 6 ","6","6-1"
"2020-06-09","TDN","8","Dirt","Ryoan"," 7 ","7","7-2"
"2020-06-09","TDN","8","Dirt","Mia Promessa"," 8 ","8","12-1"
