"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds"
"2020-06-08","LRL","9","Turf","Sexyama"," 7 ","7","12-1"
"2020-06-08","LRL","9","Turf","Bustin Hearts"," 8 ","8","9-2"
"2020-06-08","LRL","9","Turf","Miss Aja Brown"," 9 ","9","20-1"
"2020-06-08","LRL","9","Turf","Bath And Tennis (IRE)","10 ","10","20-1"
"2020-06-08","LRL","9","Turf","Foggy Dreams","11 ","11","10-1"
"2020-06-08","LRL","9","Turf","Eifs","12 ","12","4-1"
"2020-06-08","LS","1","Turf","Slingshotslew"," 1 ","1","8-1"
"2020-06-08","LS","1","Turf","Witts Question"," 2 ","2","20-1"
"2020-06-08","LS","1","Turf","Gray Zone"," 3 ","3","3-1"
"2020-06-08","LS","1","Turf","Eurobouttogetit"," 4 ","4","30-1"
"2020-06-08","LS","1","Turf","Peka"," 5 ","5","10-1"
"2020-06-08","LS","1","Turf","Awesome Galaxy"," 6 ","6","12-1"
"2020-06-08","LS","1","Turf","Funky Justice"," 7 ","7","30-1"
"2020-06-08","LS","1","Turf","My Money Honey"," 8 ","8","20-1"
"2020-06-08","LS","1","Turf","Scattered Mist"," 9 ","9","4-1"
"2020-06-08","LS","1","Turf","Mom's Pass","10 ","10","7-5"
"2020-06-08","LS","2","Dirt","Golded Silver"," 1 ","1","20-1"
"2020-06-08","LS","2","Dirt","Laura Belle"," 2 ","2","12-1"
"2020-06-08","LS","2","Dirt","Thinkitasadonation"," 3 ","3","4-5"
"2020-06-08","LS","2","Dirt","Congrats Girl"," 4 ","4","15-1"
"2020-06-08","LS","2","Dirt","Aloha Dreamer"," 5 ","5","15-1"
"2020-06-08","LS","2","Dirt","Broadway Burn"," 6 ","6","6-1"
"2020-06-08","LS","2","Dirt","Impassion"," 7 ","7","10-1"
"2020-06-08","LS","2","Dirt","Keep America Great"," 8 ","8","9-2"
"2020-06-08","LS","3","Dirt","Lil Respect"," 1 ","1","20-1"
"2020-06-08","LS","3","Dirt","G's Deadline"," 2 ","2","12-1"
"2020-06-08","LS","3","Dirt","Classic Western"," 3 ","3","50-1"
"2020-06-08","LS","3","Dirt","Foxy Box"," 4 ","4","30-1"
"2020-06-08","LS","3","Dirt","Curtseytothekitten"," 5 ","5","5-2"
"2020-06-08","LS","3","Dirt","Dede's Trick"," 6 ","6","30-1"
"2020-06-08","LS","3","Dirt","Gypsy Wind"," 7 ","7","7-2"
"2020-06-08","LS","3","Dirt","Dixie Wayne"," 8 ","8","8-1"
"2020-06-08","LS","3","Dirt","Always Secret"," 9 ","9","9-2"
"2020-06-08","LS","3","Dirt","Viva La Secreta","10 ","10","8-1"
"2020-06-08","LS","3","Dirt","Miss Pueblo West","11 ","11","6-1"
"2020-06-08","LS","3","Dirt","Unlawful Assembly","12 ","12","20-1"
"2020-06-08","LS","4","Dirt","Wrath","1  ","2","7-5"
"2020-06-08","LS","4","Dirt","Calculating King","1A ","7","7-5"
"2020-06-08","LS","4","Dirt","Final Exam","2  ","1","8-1"
"2020-06-08","LS","4","Dirt","Tight Ten"," 3 ","3","4-1"
"2020-06-08","LS","4","Dirt","Major Shipman"," 4 ","4","20-1"
"2020-06-08","LS","4","Dirt","Texas Warrior"," 5 ","5","20-1"
"2020-06-08","LS","4","Dirt","Charlie's Schiller"," 6 ","6","30-1"
"2020-06-08","LS","4","Dirt","Come On Dover","7  ","8","12-1"
"2020-06-08","LS","4","Dirt","Gambler","8  ","9","2-1"
"2020-06-08","LS","5","Turf","Valentine Street"," 1 ","1","10-1"
"2020-06-08","LS","5","Turf","Shirl's Ready"," 2 ","2","8-1"
"2020-06-08","LS","5","Turf","Sonic Boom"," 3 ","3","3-1"
"2020-06-08","LS","5","Turf","View Magic"," 4 ","4","12-1"
"2020-06-08","LS","5","Turf","Heat Flash"," 5 ","5","7-2"
"2020-06-08","LS","5","Turf","Lawless West"," 6 ","6","12-1"
"2020-06-08","LS","5","Turf","Vaporman"," 7 ","7","6-1"
"2020-06-08","LS","5","Turf","Mas Mischief"," 8 ","8","12-1"
"2020-06-08","LS","5","Turf","Moojab Jr"," 9 ","9","20-1"
"2020-06-08","LS","5","Turf","Gray Hope","10 ","10","9-2"
"2020-06-08","LS","5","Turf","Matrooh","11 ","11","6-5"
"2020-06-08","LS","6","Dirt","Onna Musha"," 1 ","1","15-1"
"2020-06-08","LS","6","Dirt","Bebop Baby"," 2 ","2","5-1"
"2020-06-08","LS","6","Dirt","Thatsalotofbling"," 3 ","3","7-2"
"2020-06-08","LS","6","Dirt","Bling On the Light"," 4 ","4","30-1"
"2020-06-08","LS","6","Dirt","Great Affection"," 5 ","5","1-1"
"2020-06-08","LS","6","Dirt","Not Enough Bling"," 6 ","6","20-1"
"2020-06-08","LS","6","Dirt","Rebecca's Music"," 7 ","7","15-1"
"2020-06-08","LS","6","Dirt","Still of the Night"," 8 ","8","9-2"
"2020-06-08","LS","7","Dirt","Carlos Sixes"," 1 ","1","8-5"
"2020-06-08","LS","7","Dirt","Smack Ridge"," 2 ","2","20-1"
"2020-06-08","LS","7","Dirt","Kristo"," 3 ","3","20-1"
"2020-06-08","LS","7","Dirt","Moment"," 4 ","4","5-2"
"2020-06-08","LS","7","Dirt","Canadian Game"," 5 ","5","6-1"
"2020-06-08","LS","7","Dirt","G's Turn"," 6 ","6","15-1"
"2020-06-08","LS","7","Dirt","Hour City"," 7 ","7","20-1"
"2020-06-08","LS","7","Dirt","Tapitor"," 8 ","8","10-1"
"2020-06-08","LS","7","Dirt","Gold Buyer"," 9 ","9","15-1"
"2020-06-08","LS","7","Dirt","Ghostly Who","10 ","10","12-1"
"2020-06-08","LS","8","Dirt","Icecap"," 1 ","1","7-5"
"2020-06-08","LS","8","Dirt","Sir Rick"," 2 ","2","6-5"
"2020-06-08","LS","8","Dirt","Dr. Forman"," 3 ","3","12-1"
"2020-06-08","LS","8","Dirt","Caney's Ghost"," 4 ","4","8-1"
"2020-06-08","LS","8","Dirt","Code Runner"," 5 ","5","15-1"
"2020-06-08","LS","8","Dirt","Clever Union"," 6 ","6","20-1"
"2020-06-08","LS","8","Dirt","Top Draw"," 7 ","7","10-1"
"2020-06-08","LS","9","Turf","Robo"," 1 ","1","20-1"
"2020-06-08","LS","9","Turf","Sangio Vasy"," 2 ","2","20-1"
"2020-06-08","LS","9","Turf","Im Justa Bachelor"," 3 ","3","9-2"
"2020-06-08","LS","9","Turf","Sailor Chow"," 4 ","4","6-1"
"2020-06-08","LS","9","Turf","Remember Me Tony"," 5 ","5","30-1"
"2020-06-08","LS","9","Turf","Cowboy Ridge"," 6 ","6","30-1"
"2020-06-08","LS","9","Turf","No Quarter"," 7 ","7","3-1"
"2020-06-08","LS","9","Turf","End Zone"," 8 ","8","8-1"
"2020-06-08","LS","9","Turf","Mister Kelly"," 9 ","9","9-5"
"2020-06-08","LS","9","Turf","Raging Moon","10 ","10","20-1"
"2020-06-08","LS","10","Dirt","Wakefield","1  ","1","15-1"
"2020-06-08","LS","10","Dirt","Final Arrow","1A ","6","15-1"
"2020-06-08","LS","10","Dirt","Megans Lad"," 2 ","2","30-1"
"2020-06-08","LS","10","Dirt","Fearless Alex"," 3 ","3","12-1"
"2020-06-08","LS","10","Dirt","Beta Jet"," 4 ","4","10-1"
"2020-06-08","LS","10","Dirt","Pumpville"," 5 ","5","30-1"
"2020-06-08","LS","10","Dirt","Get the Bling","6  ","7","30-1"
"2020-06-08","LS","10","Dirt","White Walls","7  ","8","30-1"
"2020-06-08","LS","10","Dirt","The Ginja Ninja","8  ","9","30-1"
"2020-06-08","LS","10","Dirt","Kissthatbabygoodby","9  ","10","5-1"
"2020-06-08","LS","10","Dirt","Dontbefoolish","10 ","11","4-1"
"2020-06-08","LS","10","Dirt","Meme Jo","11 ","12","20-1"
"2020-06-08","LS","10","Dirt","Grand Bling","12 ","13","3-1"
"2020-06-08","LS","10","Dirt","Singing Aces","13 ","14","9-2"
"2020-06-08","MNR","1","Turf","Bold Charmant","   ","99",""
"2020-06-08","MNR","1","Turf","Alexandra Kay","   ","99",""
"2020-06-08","MNR","1","Turf","Southern Rules"," 1 ","1","10-1"
"2020-06-08","MNR","1","Turf","Johnny Action"," 2 ","2","20-1"
"2020-06-08","MNR","1","Turf","Lion Lion"," 3 ","3","30-1"
"2020-06-08","MNR","1","Turf","Super Echelon"," 4 ","4","7-2"
"2020-06-08","MNR","1","Turf","Tizway's Wild Son","5  ","5","4-1"
"2020-06-08","MNR","1","Turf","Fee Waiver","6  ","6","3-1"
"2020-06-08","MNR","1","Turf","War Or Peace","7  ","7","8-1"
"2020-06-08","MNR","1","Turf","Fielding Gold","8  ","8","20-1"
"2020-06-08","MNR","1","Turf","Baku Dancer","9  ","9","9-2"
"2020-06-08","MNR","1","Turf","Clutch Catch","10 ","10","10-1"
"2020-06-08","MNR","2","Turf","Bruja Bug","   ","99",""
"2020-06-08","MNR","2","Turf","Hercatwillfoolu"," 1 ","1","8-1"
"2020-06-08","MNR","2","Turf","Dave's Texas Lady"," 2 ","2","4-1"
"2020-06-08","MNR","2","Turf","Dewyalovemenow"," 3 ","3","8-1"
"2020-06-08","MNR","2","Turf","Gyda Ddawn"," 4 ","4","30-1"
"2020-06-08","MNR","2","Turf","Opeongo"," 5 ","5","8-1"
"2020-06-08","MNR","2","Turf","Wolfblade","6  ","6","6-1"
"2020-06-08","MNR","2","Turf","R Paper Chaser","7  ","7","20-1"
"2020-06-08","MNR","2","Turf","Bring It On Home","8  ","8","6-1"
"2020-06-08","MNR","2","Turf","Walkin Princess","9  ","9","2-1"
"2020-06-08","MNR","2","Turf","Salt On the Rim","10 ","10","20-1"
"2020-06-08","MNR","3","Turf","Matzo Bella","   ","99",""
"2020-06-08","MNR","3","Turf","Quality H Two O"," 1 ","1","12-1"
"2020-06-08","MNR","3","Turf","Her Name Is Star"," 2 ","2","8-1"
"2020-06-08","MNR","3","Turf","Beautiful B"," 3 ","3","9-2"
"2020-06-08","MNR","3","Turf","Nicole"," 4 ","4","12-1"
"2020-06-08","MNR","3","Turf","Twice Golden"," 5 ","5","6-5"
"2020-06-08","MNR","3","Turf","Wild Witch"," 6 ","6","30-1"
"2020-06-08","MNR","3","Turf","Pressurized"," 7 ","7","10-1"
"2020-06-08","MNR","3","Turf","Sweet Belen"," 8 ","8","8-1"
"2020-06-08","MNR","3","Turf","Abeja Negra"," 9 ","9","20-1"
"2020-06-08","MNR","3","Turf","Ruthyla","10 ","10","8-1"
"2020-06-08","MNR","4","Dirt","Two Step Dancer","   ","99",""
"2020-06-08","MNR","4","Dirt","Anna Kate","   ","99",""
"2020-06-08","MNR","4","Dirt","Flying Phillip's"," 1 ","1","5-1"
"2020-06-08","MNR","4","Dirt","Gritty Kitty"," 2 ","2","10-1"
"2020-06-08","MNR","4","Dirt","Gingermysister","3  ","3","30-1"
"2020-06-08","MNR","4","Dirt","Brilliant Kitten","4  ","4","12-1"
"2020-06-08","MNR","4","Dirt","Port Maria","5  ","5","4-1"
"2020-06-08","MNR","4","Dirt","Sunrise Countessa","6  ","6","7-2"
"2020-06-08","MNR","4","Dirt","Shamelessfi","7  ","7","10-1"
"2020-06-08","MNR","4","Dirt","Baronet","8  ","8","8-5"
"2020-06-08","MNR","5","Dirt","Study Habits","   ","99",""
"2020-06-08","MNR","5","Dirt","Friendly Wager","   ","99",""
"2020-06-08","MNR","5","Dirt","Tantalizing","1  ","1","5-2"
"2020-06-08","MNR","5","Dirt","And Leon","2  ","2","12-1"
"2020-06-08","MNR","5","Dirt","Forceful One","3  ","3","9-2"
"2020-06-08","MNR","5","Dirt","Mecke's Dynasty","4  ","4","7-2"
"2020-06-08","MNR","5","Dirt","Boogie Shues","5  ","5","20-1"
"2020-06-08","MNR","5","Dirt","Double Derby Perks","6  ","6","20-1"
"2020-06-08","MNR","5","Dirt","Nonna's Glory","7  ","7","2-1"
"2020-06-08","MNR","5","Dirt","Legendary Hero","8  ","8","12-1"
"2020-06-08","MNR","6","Dirt","Verrabella"," 1 ","1","6-1"
"2020-06-08","MNR","6","Dirt","La Perla"," 2 ","2","4-1"
"2020-06-08","MNR","6","Dirt","Stormin Rosemary"," 3 ","3","30-1"
"2020-06-08","MNR","6","Dirt","Cecilia's a Gem"," 4 ","4","7-5"
"2020-06-08","MNR","6","Dirt","Hero of Love"," 5 ","5","6-1"
"2020-06-08","MNR","6","Dirt","Eowyn"," 6 ","6","3-1"
"2020-06-08","MNR","6","Dirt","Daddy's Storm"," 7 ","7","15-1"
"2020-06-08","MNR","7","Dirt","Rouxhere"," 1 ","1","12-1"
"2020-06-08","MNR","7","Dirt","Bebopaleon"," 2 ","2","8-5"
"2020-06-08","MNR","7","Dirt","Call Me Cadillac"," 3 ","3","8-1"
"2020-06-08","MNR","7","Dirt","Overhold"," 4 ","4","30-1"
"2020-06-08","MNR","7","Dirt","Roskilde"," 5 ","5","5-2"
"2020-06-08","MNR","7","Dirt","Roman Officer"," 6 ","6","7-2"
"2020-06-08","MNR","7","Dirt","Mesmerizingpegasus"," 7 ","7","6-1"
"2020-06-08","MNR","8","Dirt","Charitable","   ","99",""
"2020-06-08","MNR","8","Dirt","Artavia","   ","99",""
"2020-06-08","MNR","8","Dirt","Key Cheyne","   ","99",""
"2020-06-08","MNR","8","Dirt","Gran Chief","   ","99",""
"2020-06-08","MNR","8","Dirt","Sky Pilot"," 1 ","1","20-1"
"2020-06-08","MNR","8","Dirt","Zen Papa"," 2 ","2","15-1"
"2020-06-08","MNR","8","Dirt","Perpetrator"," 3 ","3","8-1"
"2020-06-08","MNR","8","Dirt","Forest Blue"," 4 ","4","5-1"
"2020-06-08","MNR","8","Dirt","Value Voucher"," 5 ","5","8-1"
"2020-06-08","MNR","8","Dirt","Siegfreedroesch"," 6 ","6","10-1"
"2020-06-08","MNR","8","Dirt","Little Benny","7  ","7","15-1"
"2020-06-08","MNR","8","Dirt","Mini Cosmo","8  ","8","8-1"
"2020-06-08","MNR","8","Dirt","Za Woodman","9  ","9","3-1"
"2020-06-08","MNR","8","Dirt","Bobby V.","10 ","10","5-2"
"2020-06-08","TAM","1","Dirt","Lil Bull"," 1 ","1","6-1"
"2020-06-08","TAM","1","Dirt","Ollysilverexpress"," 2 ","2","9-2"
"2020-06-08","TAM","1","Dirt","Relishment"," 3 ","3","8-5"
"2020-06-08","TAM","1","Dirt","Ms. Amethyst"," 4 ","4","6-1"
"2020-06-08","TAM","1","Dirt","Silent Mischief"," 5 ","5","3-1"
"2020-06-08","TAM","1","Dirt","Halel"," 6 ","6","5-1"
"2020-06-08","TAM","2","Dirt","Large"," 1 ","1","7-2"
"2020-06-08","TAM","2","Dirt","Good On Ya"," 2 ","2","4-1"
"2020-06-08","TAM","2","Dirt","Stuck Up"," 3 ","3","10-1"
"2020-06-08","TAM","2","Dirt","Papa Ralph J"," 4 ","4","9-2"
"2020-06-08","TAM","2","Dirt","First Degree"," 5 ","5","2-1"
"2020-06-08","TAM","2","Dirt","Vegas Life"," 6 ","6","3-1"
"2020-06-08","TAM","3","Turf","Afterburner"," 1 ","1","15-1"
"2020-06-08","TAM","3","Turf","Bunster"," 2 ","2","8-1"
"2020-06-08","TAM","3","Turf","Enduring Honor"," 3 ","3","20-1"
"2020-06-08","TAM","3","Turf","Rough Night"," 4 ","4","6-1"
"2020-06-08","TAM","3","Turf","Pure Luck"," 5 ","5","12-1"
"2020-06-08","TAM","3","Turf","Happy Wanderer"," 6 ","6","15-1"
"2020-06-08","TAM","3","Turf","Rudiger"," 7 ","7","4-1"
"2020-06-08","TAM","3","Turf","Fast Fire"," 8 ","8","5-2"
"2020-06-08","TAM","3","Turf","New Jersey John"," 9 ","9","12-1"
"2020-06-08","TAM","3","Turf","D'craziness","10 ","10","3-1"
"2020-06-08","TAM","3","Turf","Real Estate Mogul","11 ","11","15-1"
"2020-06-08","TAM","3","Turf","Talk to the Media","12 ","12","6-1"
"2020-06-08","TAM","3","Turf","Promethean","13 ","13","20-1"
"2020-06-08","TAM","4","Dirt","Bourbon Rebellion"," 1 ","1","3-1"
"2020-06-08","TAM","4","Dirt","Chick's Shadow"," 2 ","2","7-2"
"2020-06-08","TAM","4","Dirt","Honey Mug"," 3 ","3","10-1"
"2020-06-08","TAM","4","Dirt","Bahama Pearl"," 4 ","4","6-1"
"2020-06-08","TAM","4","Dirt","Bucky's Drama"," 5 ","5","3-2"
"2020-06-08","TAM","4","Dirt","Bridge Dancer"," 6 ","6","8-1"
"2020-06-08","TAM","5","Turf","Gimmeabreak"," 1 ","1","8-1"
"2020-06-08","TAM","5","Turf","Good Solution"," 2 ","2","6-1"
"2020-06-08","TAM","5","Turf","Neat Street"," 3 ","3","5-1"
"2020-06-08","TAM","5","Turf","Irish Mail"," 4 ","4","15-1"
"2020-06-08","TAM","5","Turf","Simmardstrike"," 5 ","5","30-1"
"2020-06-08","TAM","5","Turf","Ed's Dog"," 6 ","6","4-1"
"2020-06-08","TAM","5","Turf","Indian Buzz"," 7 ","7","7-2"
"2020-06-08","TAM","5","Turf","Sacco and Vanzetti"," 8 ","8","6-1"
"2020-06-08","TAM","5","Turf","Hay Hay My My"," 9 ","9","9-2"
"2020-06-08","TAM","5","Turf","More Than Teddy","10 ","10","30-1"
"2020-06-08","TAM","5","Turf","Yadi","11 ","11","6-1"
"2020-06-08","TAM","5","Turf","A I Initiative","12 ","12","5-2"
"2020-06-08","TAM","5","Turf","Chaos Kid","13 ","13","2-1"
"2020-06-08","TAM","6","Dirt","Hey Griff"," 1 ","1","5-2"
"2020-06-08","TAM","6","Dirt","Ricky Run"," 2 ","2","15-1"
"2020-06-08","TAM","6","Dirt","Starship Fonzy"," 3 ","3","12-1"
"2020-06-08","TAM","6","Dirt","Not Telling"," 4 ","4","3-1"
"2020-06-08","TAM","6","Dirt","Galleon Light"," 5 ","5","20-1"
"2020-06-08","TAM","6","Dirt","Imperial Ivor"," 6 ","6","8-1"
"2020-06-08","TAM","6","Dirt","Erin Go Braugh"," 7 ","7","9-2"
"2020-06-08","TAM","6","Dirt","Happy Guy"," 8 ","8","4-1"
"2020-06-08","TAM","6","Dirt","Noble King"," 9 ","9","20-1"
"2020-06-08","TAM","7","Dirt","Jackies Dream"," 1 ","1","5-2"
"2020-06-08","TAM","7","Dirt","Dilly Does It"," 2 ","2","6-1"
"2020-06-08","TAM","7","Dirt","Victory Spell"," 3 ","3","30-1"
"2020-06-08","TAM","7","Dirt","Dude's Secret"," 4 ","4","5-1"
"2020-06-08","TAM","7","Dirt","Don't Fight"," 5 ","5","7-2"
"2020-06-08","TAM","7","Dirt","Kuringai"," 6 ","6","8-1"
"2020-06-08","TAM","7","Dirt","Commander of Death"," 7 ","7","4-1"
"2020-06-08","TAM","7","Dirt","Valerie First"," 8 ","8","8-1"
"2020-06-08","TAM","8","Dirt","Privilegio"," 1 ","1","15-1"
"2020-06-08","TAM","8","Dirt","Cup Game"," 2 ","2","12-1"
"2020-06-08","TAM","8","Dirt","My Computer"," 3 ","3","30-1"
"2020-06-08","TAM","8","Dirt","Bolter"," 4 ","4","7-2"
"2020-06-08","TAM","8","Dirt","Stingslikeabee"," 5 ","5","15-1"
"2020-06-08","TAM","8","Dirt","Reachnforasixpack"," 6 ","6","8-1"
"2020-06-08","TAM","8","Dirt","Tommy Tuesday"," 7 ","7","6-1"
"2020-06-08","TAM","8","Dirt","El Duque"," 8 ","8","4-1"
"2020-06-08","TAM","8","Dirt","Prized Warrior"," 9 ","9","9-5"
"2020-06-08","TDN","1","Dirt","Sole Factor"," 1 ","1","3-1"
"2020-06-08","TDN","1","Dirt","Dreaminofjustice"," 2 ","2","12-1"
"2020-06-08","TDN","1","Dirt","Fortunate Gina"," 3 ","3","9-2"
"2020-06-08","TDN","1","Dirt","My Peggy Lou"," 4 ","4","6-1"
"2020-06-08","TDN","1","Dirt","Ucantkeepup"," 5 ","5","15-1"
"2020-06-08","TDN","1","Dirt","Flashy G"," 6 ","6","7-2"
"2020-06-08","TDN","1","Dirt","Edge of Honor"," 7 ","7","8-1"
"2020-06-08","TDN","1","Dirt","Gift From Mom"," 8 ","8","6-1"
"2020-06-08","TDN","1","Dirt","Circle Will Run"," 9 ","9","10-1"
"2020-06-08","TDN","2","Dirt","Malibu West"," 1 ","1","6-1"
"2020-06-08","TDN","2","Dirt","Mr Joshua"," 2 ","2","7-2"
"2020-06-08","TDN","2","Dirt","Wizard Willie"," 3 ","3","8-1"
"2020-06-08","TDN","2","Dirt","Charleston Pier"," 4 ","4","10-1"
"2020-06-08","TDN","2","Dirt","Alycar Flash"," 5 ","5","9-2"
"2020-06-08","TDN","2","Dirt","Flight Mission"," 6 ","6","12-1"
"2020-06-08","TDN","2","Dirt","Keyed On Top"," 7 ","7","6-1"
"2020-06-08","TDN","2","Dirt","Paltarrevenge"," 8 ","8","3-1"
"2020-06-08","TDN","2","Dirt","Robert's Prince"," 9 ","9","15-1"
"2020-06-08","TDN","3","Dirt","Hickory Hill"," 1 ","1","5-2"
"2020-06-08","TDN","3","Dirt","City Storm"," 2 ","2","6-1"
"2020-06-08","TDN","3","Dirt","Jojo's Spensive"," 3 ","3","10-1"
"2020-06-08","TDN","3","Dirt","Chester Mon"," 4 ","4","12-1"
"2020-06-08","TDN","3","Dirt","Shakurr"," 5 ","5","7-2"
"2020-06-08","TDN","3","Dirt","Start Up"," 6 ","6","15-1"
"2020-06-08","TDN","3","Dirt","Got Grit"," 7 ","7","9-2"
"2020-06-08","TDN","3","Dirt","Creative Courage"," 8 ","8","6-1"
"2020-06-08","TDN","3","Dirt","Tuba"," 9 ","9","8-1"
"2020-06-08","TDN","4","Dirt","Shadow Tracer"," 1 ","1","6-1"
"2020-06-08","TDN","4","Dirt","Southern Spirit"," 2 ","2","3-1"
"2020-06-08","TDN","4","Dirt","American Sparrow"," 3 ","3","6-1"
"2020-06-08","TDN","4","Dirt","Masquerade Party"," 4 ","4","4-1"
"2020-06-08","TDN","4","Dirt","Oh Oz"," 5 ","5","8-1"
"2020-06-08","TDN","4","Dirt","Mascherato"," 6 ","6","12-1"
"2020-06-08","TDN","4","Dirt","Steve Came Thru"," 7 ","7","10-1"
"2020-06-08","TDN","4","Dirt","Love Tree"," 8 ","8","5-2"
"2020-06-08","TDN","5","Dirt","Idowhatido","1  ","1","5-2"
"2020-06-08","TDN","5","Dirt","Flatter Me Please","1A ","3","5-2"
"2020-06-08","TDN","5","Dirt","Exclusive Donald"," 2 ","2","6-1"
"2020-06-08","TDN","5","Dirt","Super Valentine","3  ","4","8-1"
"2020-06-08","TDN","5","Dirt","Frittons Gold","4  ","5","10-1"
"2020-06-08","TDN","5","Dirt","Tio Perico","5  ","6","8-1"
"2020-06-08","TDN","5","Dirt","Danefield","6  ","7","3-1"
"2020-06-08","TDN","5","Dirt","Gunter","7  ","8","12-1"
"2020-06-08","TDN","5","Dirt","Scared Warior","8  ","9","7-2"
"2020-06-08","TDN","6","Dirt","Forest Chatter"," 1 ","1","5-2"
"2020-06-08","TDN","6","Dirt","Winchester Limit"," 2 ","2","15-1"
"2020-06-08","TDN","6","Dirt","Dahik"," 3 ","3","12-1"
"2020-06-08","TDN","6","Dirt","Cutler"," 4 ","4","9-2"
"2020-06-08","TDN","6","Dirt","King Daddio"," 5 ","5","8-1"
"2020-06-08","TDN","6","Dirt","Fat Daddy"," 6 ","6","7-2"
"2020-06-08","TDN","6","Dirt","The Cookie Man"," 7 ","7","6-1"
"2020-06-08","TDN","6","Dirt","Against the Odds"," 8 ","8","6-1"
"2020-06-08","TDN","6","Dirt","Pioche Gold"," 9 ","9","10-1"
"2020-06-08","TDN","7","Dirt","Serve Revenge Cold","1  ","4","4-1"
"2020-06-08","TDN","7","Dirt","Watch Her Strut","1A ","8","4-1"
"2020-06-08","TDN","7","Dirt","Chief Randel","2  ","1","20-1"
"2020-06-08","TDN","7","Dirt","Chip Chop","3  ","2","15-1"
"2020-06-08","TDN","7","Dirt","Romantic Cowboy","4  ","3","7-2"
"2020-06-08","TDN","7","Dirt","Nevans"," 5 ","5","5-1"
"2020-06-08","TDN","7","Dirt","Ohio Player"," 6 ","6","6-1"
"2020-06-08","TDN","7","Dirt","Fastest Max"," 7 ","7","20-1"
"2020-06-08","TDN","7","Dirt","Our Petition","8  ","9","10-1"
"2020-06-08","TDN","7","Dirt","Foolish Equation","9  ","10","12-1"
"2020-06-08","TDN","7","Dirt","Celtic Line","10 ","11","10-1"
"2020-06-08","TDN","7","Dirt","I Wanna Win","11 ","12","12-1"
"2020-06-08","TDN","7","Dirt","Wicked Warrior","12 ","13","8-1"
"2020-06-08","TDN","8","Dirt","Pretty Stormy","1  ","6","5-2"
"2020-06-08","TDN","8","Dirt","First Angel","1A ","9","5-2"
"2020-06-08","TDN","8","Dirt","Cat's Curiosity","2  ","1","7-2"
"2020-06-08","TDN","8","Dirt","Khalfani","3  ","2","3-1"
"2020-06-08","TDN","8","Dirt","Diddy Dew","4  ","3","6-1"
"2020-06-08","TDN","8","Dirt","Slick Six","5  ","4","8-1"
"2020-06-08","TDN","8","Dirt","Wyatts Warrior","6  ","5","6-1"
"2020-06-08","TDN","8","Dirt","Cats Valentine"," 7 ","7","10-1"
"2020-06-08","TDN","8","Dirt","Lafleur"," 8 ","8","12-1"
